contr_id;paym_date;summ;rem
78;2023-02-09;92268,4;по факту
78;2023-02-09;122453,98;по факту
79;2023-01-06;123226,61;аванс
79;2023-01-07;122990,33;аванс
79;2023-02-07;6383,41;по факту
79;2023-03-07;147284,32;по факту
79;2023-01-08;112819,02;по факту
79;2023-01-09;102288,9;аванс
79;2023-01-10;109345,84;аванс
79;2023-02-08;81284,14;по факту
79;2023-02-09;114401,26;по факту
79;2023-02-09;102765,53;по факту
80;2023-01-06;47508,03;аванс
80;2023-01-07;69335,94;аванс
80;2023-02-07;93214,21;по факту
80;2023-03-07;45131,39;по факту
80;2023-01-08;45083,06;по факту
80;2023-01-09;145224,05;аванс
80;2023-01-10;84934,21;аванс
80;2023-02-08;129764,11;по факту
80;2023-02-09;28328,93;по факту
80;2023-02-09;18552,91;по факту
81;2023-01-06;74960,86;аванс
81;2023-01-07;36340,45;аванс
81;2023-02-07;111221,93;по факту
81;2023-03-07;129882,05;по факту
81;2023-01-08;75591,77;по факту
81;2023-01-09;24730,43;аванс
81;2023-01-10;43296,75;аванс
81;2023-02-08;31678,16;по факту
81;2023-02-09;124442,92;по факту
81;2023-02-09;136012,42;по факту
82;2023-01-06;114158,82;аванс
82;2023-01-07;129485,24;аванс
82;2023-02-07;117758,7;по факту
82;2023-03-07;107644,97;по факту
82;2023-01-08;76240,43;по факту
82;2023-01-09;123753,22;аванс
82;2023-01-10;54053,19;аванс
82;2023-02-08;82586,81;по факту
82;2023-02-09;49446,4;по факту
82;2023-02-09;3945,81;по факту
83;2023-01-06;9862,43;аванс
83;2023-01-07;89560,96;аванс
83;2023-02-07;33991,29;по факту
83;2023-03-07;18753,36;по факту
83;2023-01-08;76045,01;по факту
83;2023-01-09;7400,99;аванс
83;2023-01-10;27789,68;аванс
83;2023-02-08;73796,29;по факту
83;2023-02-09;88796,06;по факту
83;2023-02-09;35604,99;по факту
84;2023-01-06;121350,37;аванс
84;2023-01-07;109984,68;аванс
84;2023-02-07;87999,62;по факту
84;2023-03-07;104126,94;по факту
84;2023-01-08;101981,19;по факту
84;2023-01-09;47746,46;аванс
84;2023-01-10;48719,08;аванс
84;2023-02-08;120805,61;по факту
84;2023-02-09;128417,75;по факту
84;2023-02-09;17360,25;по факту
85;2023-01-06;41801,83;аванс
85;2023-01-07;56121,82;аванс
85;2023-02-07;99898,36;по факту
85;2023-03-07;81366,77;по факту
85;2023-01-08;84467,19;по факту
85;2023-01-09;43271,59;аванс
85;2023-01-10;38941,63;аванс
85;2023-02-08;129126,5;по факту
85;2023-02-09;87546,25;по факту
85;2023-02-09;109927,44;по факту
86;2023-01-06;103448,66;аванс
86;2023-01-07;101301,72;аванс
86;2023-02-07;45342,21;по факту
86;2023-03-07;148790,7;по факту
86;2023-01-08;135733,92;по факту
86;2023-01-09;3439,02;аванс
86;2023-01-10;99756,84;аванс
86;2023-02-08;83383,37;по факту
86;2023-02-09;15670,75;по факту
86;2023-02-09;75305,87;по факту
87;2023-01-06;131211,63;аванс
87;2023-01-07;141247,14;аванс
87;2023-02-07;89976,85;по факту
87;2023-03-07;19029,74;по факту
87;2023-01-08;55295,44;по факту
87;2023-01-09;108475,28;аванс
87;2023-01-10;1153,25;аванс
87;2023-02-08;114737,57;по факту
87;2023-02-09;40321,17;по факту
87;2023-02-09;59635,76;по факту
88;2023-01-06;130215,19;аванс
88;2023-01-07;21958,06;аванс
88;2023-02-07;83955,99;по факту
88;2023-03-07;78526,6;по факту
88;2023-01-08;74043,77;по факту
88;2023-01-09;59226,52;аванс
88;2023-01-10;130202,12;аванс
88;2023-02-08;53686,02;по факту
88;2023-02-09;15246,79;по факту
88;2023-02-09;51928,7;по факту
89;2023-01-06;116555,36;аванс
89;2023-01-07;59797,98;аванс
89;2023-02-07;6240,37;по факту
89;2023-03-07;102736,73;по факту
89;2023-01-08;96629,14;по факту
89;2023-01-09;98839,27;аванс
89;2023-01-10;64787,88;аванс
89;2023-02-08;55621,18;по факту
89;2023-02-09;27616,43;по факту
89;2023-02-09;139807,13;по факту
90;2023-01-06;45366,19;аванс
90;2023-01-07;61317,13;аванс
90;2023-02-07;26640,19;по факту
90;2023-03-07;102653,06;по факту
90;2023-01-08;64364,89;по факту
90;2023-01-09;134613,65;аванс
90;2023-01-10;45489,31;аванс
90;2023-02-08;31293,92;по факту
90;2023-02-09;113502,16;по факту
90;2023-02-09;31525,48;по факту
91;2023-01-06;34679,19;аванс
91;2023-01-07;78076,15;аванс
91;2023-02-07;42700,77;по факту
91;2023-03-07;142715,77;по факту
91;2023-01-08;131553,96;по факту
91;2023-01-09;95149,83;аванс
91;2023-01-10;143111,61;аванс
91;2023-02-08;27612,49;по факту
91;2023-02-09;110295,66;по факту
91;2023-02-09;91182,57;по факту
92;2023-01-06;54217,75;аванс
92;2023-01-07;123440,5;аванс
92;2023-02-07;4291,22;по факту
92;2023-03-07;11793,95;по факту
92;2023-01-08;120846,19;по факту
92;2023-01-09;46208,74;аванс
92;2023-01-10;104029,93;аванс
92;2023-02-08;40352,43;по факту
92;2023-02-09;112842,3;по факту
92;2023-02-09;83453,3;по факту
93;2023-01-06;33235,43;аванс
93;2023-01-07;108389,18;аванс
93;2023-02-07;91642,99;по факту
93;2023-03-07;52327,75;по факту
93;2023-01-08;16762,1;по факту
93;2023-01-09;132901,94;аванс
93;2023-01-10;95813,66;аванс
93;2023-02-08;85256,06;по факту
93;2023-02-09;122715,2;по факту
93;2023-02-09;79852,84;по факту
94;2023-01-06;18006,01;аванс
94;2023-01-07;63577,06;аванс
94;2023-02-07;93649,47;по факту
94;2023-03-07;90965,86;по факту
94;2023-01-08;51565,33;по факту
94;2023-01-09;104825,98;аванс
94;2023-01-10;61499,82;аванс
94;2023-02-08;553,95;по факту
94;2023-02-09;125053,34;по факту
94;2023-02-09;39939,09;по факту
95;2023-01-06;30578,77;аванс
95;2023-01-07;97079,05;аванс
95;2023-02-07;39187,2;по факту
95;2023-03-07;120909,46;по факту
95;2023-01-08;85765,8;по факту
95;2023-01-09;2672,72;аванс
95;2023-01-10;99998,59;аванс
95;2023-02-08;81462,15;по факту
95;2023-02-09;121859,22;по факту
95;2023-02-09;131272,86;по факту
96;2023-01-06;9259,23;аванс
96;2023-01-07;23248,14;аванс
96;2023-02-07;108782,42;по факту
96;2023-03-07;124281,07;по факту
96;2023-01-08;139219,81;по факту
96;2023-01-09;36641,66;аванс
96;2023-01-10;107026,79;аванс
96;2023-02-08;145945,19;по факту
96;2023-02-09;116468,09;по факту
96;2023-02-09;44688,72;по факту
97;2023-01-06;93250,32;аванс
97;2023-01-07;64206,77;аванс
97;2023-02-07;796,51;по факту
97;2023-03-07;90717,74;по факту
97;2023-01-08;82632,9;по факту
97;2023-01-09;36830,97;аванс
97;2023-01-10;139489,99;аванс
97;2023-02-08;69111,94;по факту
97;2023-02-09;128648,01;по факту
97;2023-02-09;69892,01;по факту
98;2023-01-06;116206,42;аванс
98;2023-01-07;67712,64;аванс
98;2023-02-07;84713,79;по факту
98;2023-03-07;40545,66;по факту
98;2023-01-08;65379,42;по факту
98;2023-01-09;51047,86;аванс
98;2023-01-10;94920,73;аванс
98;2023-02-08;105017,42;по факту
98;2023-02-09;7707,41;по факту
98;2023-02-09;44321,44;по факту
99;2023-01-06;64034,55;аванс
99;2023-01-07;29911,44;аванс
99;2023-02-07;91586,51;по факту
99;2023-03-07;103264,8;по факту
99;2023-01-08;145213,68;по факту
99;2023-01-09;126984,16;аванс
99;2023-01-10;120260,07;аванс
99;2023-02-08;20108,95;по факту
99;2023-02-09;51263,51;по факту
99;2023-02-09;48490,49;по факту
100;2023-01-06;45500,04;аванс
100;2023-01-07;13907,97;аванс
100;2023-02-07;144824,7;по факту
100;2023-03-07;39529,46;по факту
100;2023-01-08;54017,35;по факту
100;2023-01-09;138148,31;аванс
100;2023-01-10;20720,17;аванс
100;2023-02-08;6714,58;по факту
100;2023-02-09;91564,88;по факту
100;2023-02-09;44748,34;по факту
101;2023-01-06;108956,84;аванс
101;2023-01-07;21154,56;аванс
101;2023-02-07;144407;по факту
101;2023-03-07;58246,39;по факту
101;2023-01-08;88476,66;по факту
101;2023-01-09;119934,12;аванс
101;2023-01-10;40888,65;аванс
101;2023-02-08;12226,25;по факту
101;2023-02-09;43426,3;по факту
101;2023-02-09;80431,77;по факту
102;2023-01-06;15679,21;аванс
102;2023-01-07;148412,34;аванс
102;2023-02-07;52926,3;по факту
102;2023-03-07;46304,22;по факту
102;2023-01-08;46967,48;по факту
102;2023-01-09;5604,51;аванс
102;2023-01-10;36715,61;аванс
102;2023-02-08;16801,33;по факту
102;2023-02-09;82859,19;по факту
102;2023-02-09;33384,42;по факту
103;2023-01-06;98720,7;аванс
103;2023-01-07;33014,94;аванс
103;2023-02-07;82655,95;по факту
103;2023-03-07;63351,47;по факту
103;2023-01-08;111704,9;по факту
103;2023-01-09;44282,16;аванс
103;2023-01-10;96204,36;аванс
103;2023-02-08;61595,83;по факту
103;2023-02-09;133009,73;по факту
103;2023-02-09;48285,73;по факту
104;2023-01-06;113092,03;аванс
104;2023-01-07;139166,62;аванс
104;2023-02-07;25886,28;по факту
104;2023-03-07;73869,47;по факту
104;2023-01-08;137442,88;по факту
104;2023-01-09;4899,03;аванс
104;2023-01-10;77034,62;аванс
104;2023-02-08;21822,66;по факту
104;2023-02-09;80284,09;по факту
104;2023-02-09;35517,47;по факту
105;2023-01-06;10604,76;аванс
105;2023-01-07;53318,43;аванс
105;2023-02-07;106706,09;по факту
105;2023-03-07;138904,92;по факту
105;2023-01-08;69014,12;по факту
105;2023-01-09;38683,71;аванс
105;2023-01-10;10005,49;аванс
105;2023-02-08;112948,88;по факту
105;2023-02-09;22968,53;по факту
105;2023-02-09;15145,44;по факту
106;2023-01-06;114429,86;аванс
106;2023-01-07;51035,84;аванс
106;2023-02-07;59709,1;по факту
106;2023-03-07;38861,11;по факту
106;2023-01-08;111303,46;по факту
106;2023-01-09;52153,69;аванс
106;2023-01-10;110975,4;аванс
106;2023-02-08;41854,08;по факту
106;2023-02-09;48978,79;по факту
106;2023-02-09;148304,51;по факту
107;2023-01-06;146520,2;аванс
107;2023-01-07;38481,43;аванс
107;2023-02-07;24268,94;по факту
107;2023-03-07;74475,99;по факту
107;2023-01-08;148228,66;по факту
107;2023-01-09;43608,32;аванс
107;2023-01-10;145163,87;аванс
107;2023-02-08;37236,9;по факту
107;2023-02-09;83187,01;по факту
107;2023-02-09;146672,07;по факту
108;2023-01-06;71441,06;аванс
108;2023-01-07;146718,16;аванс
108;2023-02-07;915,09;по факту
108;2023-03-07;134168,04;по факту
108;2023-01-08;132692,98;по факту
108;2023-01-09;145803,26;аванс
108;2023-01-10;107110,8;аванс
108;2023-02-08;3166,08;по факту
108;2023-02-09;103607,26;по факту
108;2023-02-09;138152,66;по факту
109;2023-01-06;82352,88;аванс
109;2023-01-07;43218,03;аванс
109;2023-02-07;78300,48;по факту
109;2023-03-07;127654,6;по факту
109;2023-01-08;97509,76;по факту
109;2023-01-09;110210,94;аванс
109;2023-01-10;141248,08;аванс
109;2023-02-08;123140,6;по факту
109;2023-02-09;6745,6;по факту
109;2023-02-09;117142,62;по факту
110;2023-01-06;125067,87;аванс
110;2023-01-07;13095,54;аванс
110;2023-02-07;118750,64;по факту
110;2023-03-07;94350,1;по факту
110;2023-01-08;112655,03;по факту
110;2023-01-09;9668,15;аванс
110;2023-01-10;12298,37;аванс
110;2023-02-08;97797,01;по факту
110;2023-02-09;107472,4;по факту
110;2023-02-09;72037,2;по факту
111;2023-01-06;145826,78;аванс
111;2023-01-07;124332,92;аванс
111;2023-02-07;145212,31;по факту
111;2023-03-07;115116,22;по факту
111;2023-01-08;31835,18;по факту
111;2023-01-09;32328,83;аванс
111;2023-01-10;39495,84;аванс
111;2023-02-08;23664,53;по факту
111;2023-02-09;40372,47;по факту
111;2023-02-09;124146,64;по факту
112;2023-01-06;94666,27;аванс
112;2023-01-07;80156,33;аванс
112;2023-02-07;5841,46;по факту
112;2023-03-07;107480,1;по факту
112;2023-01-08;43637,93;по факту
112;2023-01-09;6984,06;аванс
112;2023-01-10;10588,46;аванс
112;2023-02-08;2789,85;по факту
112;2023-02-09;27057,26;по факту
112;2023-02-09;105129,69;по факту
113;2023-01-06;84334,48;аванс
113;2023-01-07;10480,88;аванс
113;2023-02-07;2234,64;по факту
113;2023-03-07;112318,13;по факту
113;2023-01-08;54132,14;по факту
113;2023-01-09;80656,16;аванс
113;2023-01-10;77062,38;аванс
113;2023-02-08;28015,01;по факту
113;2023-02-09;48937,85;по факту
113;2023-02-09;103421,01;по факту
114;2023-01-06;28463,99;аванс
114;2023-01-07;73938,79;аванс
114;2023-02-07;94968,86;по факту
114;2023-03-07;88950,61;по факту
114;2023-01-08;127256,18;по факту
114;2023-01-09;138254,7;аванс
114;2023-01-10;3011,08;аванс
114;2023-02-08;103529,56;по факту
114;2023-02-09;3073,59;по факту
114;2023-02-09;79704,51;по факту
115;2023-01-06;127871,4;аванс
115;2023-01-07;143421,02;аванс
115;2023-02-07;81344,62;по факту
115;2023-03-07;133590,88;по факту
115;2023-01-08;13762,3;по факту
115;2023-01-09;26912,19;аванс
115;2023-01-10;135558,26;аванс
115;2023-02-08;88381,39;по факту
115;2023-02-09;96341,79;по факту
115;2023-02-09;146452,2;по факту
116;2023-01-06;96331,81;аванс
116;2023-01-07;21121,42;аванс
116;2023-02-07;104230,89;по факту
116;2023-03-07;114716,6;по факту
116;2023-01-08;148906,54;по факту
116;2023-01-09;132482,77;аванс
116;2023-01-10;130606,32;аванс
116;2023-02-08;80988,47;по факту
116;2023-02-09;87433,17;по факту
116;2023-02-09;108870,58;по факту
117;2023-01-06;139379,39;аванс
117;2023-01-07;129871,08;аванс
117;2023-02-07;48937,99;по факту
117;2023-03-07;31237,55;по факту
117;2023-01-08;63444,81;по факту
117;2023-01-09;133472,24;аванс
117;2023-01-10;79716,55;аванс
117;2023-02-08;105872,57;по факту
117;2023-02-09;78967,93;по факту
117;2023-02-09;138161,12;по факту
118;2023-01-06;52670,97;аванс
118;2023-01-07;92868,21;аванс
118;2023-02-07;85504,1;по факту
118;2023-03-07;46486,7;по факту
118;2023-01-08;98000,32;по факту
118;2023-01-09;145995,64;аванс
118;2023-01-10;138838,68;аванс
118;2023-02-08;18910,01;по факту
118;2023-02-09;33158,96;по факту
118;2023-02-09;118129,21;по факту
119;2023-01-06;27122,2;аванс
119;2023-01-07;78630,96;аванс
119;2023-02-07;57873,63;по факту
119;2023-03-07;64854,24;по факту
119;2023-01-08;137244,05;по факту
119;2023-01-09;32489,28;аванс
119;2023-01-10;77401,26;аванс
119;2023-02-08;103618,31;по факту
119;2023-02-09;73259,46;по факту
119;2023-02-09;72721,89;по факту
120;2023-01-06;72832,57;аванс
120;2023-01-07;102602,03;аванс
120;2023-02-07;126231,21;по факту
120;2023-03-07;88606,13;по факту
120;2023-01-08;149230,07;по факту
120;2023-01-09;14917,16;аванс
120;2023-01-10;6628,27;аванс
120;2023-02-08;137879,45;по факту
120;2023-02-09;41384,85;по факту
120;2023-02-09;142050,69;по факту
121;2023-01-06;20207,93;аванс
121;2023-01-07;107600,37;аванс
121;2023-02-07;102584,07;по факту
121;2023-03-07;12389,69;по факту
121;2023-01-08;23520,49;по факту
121;2023-01-09;80011,86;аванс
121;2023-01-10;125138,43;аванс
121;2023-02-08;20675,61;по факту
